,Unnamed: 0,cand_name,year,election_type,state,district,party,incumbency_status,race_outcome,contributions,percentage_votes,in_db,campaign_site,campaign_facebook,campaign_x,campaign_instagram,personal_website,personal_facebook,personal_linkedin
898,898,SAM BROWN,2024,federal:senate,NV,NV,REPUBLICAN,unknown,Lost,unknown,0.462233261,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
899,899,KIRSTEN E. GILLIBRAND,2024,federal:senate,NY,NY,DEMOCRAT,unknown,Won,unknown,0.562157955,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
900,900,MICHAEL D. SAPRAICONE,2024,federal:senate,NY,NY,REPUBLICAN,unknown,Lost,unknown,0.387368597,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
901,901,BERNIE MORENO,2024,federal:senate,OH,OH,REPUBLICAN,unknown,Won,unknown,0.500889279,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
902,902,SHERROD BROWN,2024,federal:senate,OH,OH,DEMOCRAT,unknown,Lost,unknown,0.464702119,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
903,903,DAVE MCCORMICK,2024,federal:senate,PA,PA,REPUBLICAN,unknown,Won,unknown,0.48818442,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
904,904,ROBERT P CASEY JR,2024,federal:senate,PA,PA,DEMOCRAT,unknown,Lost,unknown,0.486013703,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
905,905,SHELDON WHITEHOUSE,2024,federal:senate,RI,RI,DEMOCRAT,unknown,Won,unknown,0.598975908,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
906,906,PATRICIA MORGAN,2024,federal:senate,RI,RI,REPUBLICAN,unknown,Lost,unknown,0.398495369,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
907,907,MARSHA BLACKBURN,2024,federal:senate,TN,TN,REPUBLICAN,unknown,Won,unknown,0.637963126,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
908,908,GLORIA JOHNSON,2024,federal:senate,TN,TN,DEMOCRAT,unknown,Lost,unknown,0.34162065,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
909,909,TED CRUZ,2024,federal:senate,TX,TX,REPUBLICAN,unknown,Won,unknown,0.530536527,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
910,910,COLIN ALLRED,2024,federal:senate,TX,TX,DEMOCRAT,unknown,Lost,unknown,0.445564475,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
911,911,JOHN CURTIS,2024,federal:senate,UT,UT,REPUBLICAN,unknown,Won,unknown,0.625004698,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
912,912,CAROLINE GLEICH,2024,federal:senate,UT,UT,DEMOCRAT,unknown,Lost,unknown,0.317398116,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
913,913,TIMOTHY M. KAINE,2024,federal:senate,VA,VA,DEMOCRAT,unknown,Won,unknown,0.54371746,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
914,914,HUNG CAO,2024,federal:senate,VA,VA,REPUBLICAN,unknown,Lost,unknown,0.454368484,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
915,915,BERNIE SANDERS,2024,federal:senate,VT,VT,OTHER,unknown,Won,unknown,0.615280851,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
916,916,GERALD MALLOY,2024,federal:senate,VT,VT,REPUBLICAN,unknown,Lost,unknown,0.312460946,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
917,917,MARIA CANTWELL,2024,federal:senate,WA,WA,DEMOCRAT,unknown,Won,unknown,0.590856762,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
918,918,DR RAUL GARCIA,2024,federal:senate,WA,WA,REPUBLICAN,unknown,Lost,unknown,0.406355749,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
919,919,TAMMY BALDWIN,2024,federal:senate,WI,WI,DEMOCRAT,unknown,Won,unknown,0.493330015,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
920,920,ERIC HOVDE,2024,federal:senate,WI,WI,REPUBLICAN,unknown,Lost,unknown,0.484842015,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
921,921,JIM JUSTICE,2024,federal:senate,WV,WV,REPUBLICAN,unknown,Won,unknown,0.687531513,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
922,922,GLENN ELLIOTT,2024,federal:senate,WV,WV,DEMOCRAT,unknown,Lost,unknown,0.277575607,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
923,923,JOHN BARRASSO,2024,federal:senate,WY,WY,REPUBLICAN,unknown,Won,unknown,0.731837579,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
924,924,SCOTT D MORROW,2024,federal:senate,WY,WY,DEMOCRAT,unknown,Lost,unknown,0.235048299,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
925,925,JENNIFER MCCLELLAN,2023,federal:house,VA,4,DEMOCRAT,unknown,Won,unknown,0.744,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
926,926,LEON BENJAMIN,2023,federal:house,VA,4,REPUBLICAN,unknown,Lost,unknown,0.255,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
927,927,GABE AMO,2023,federal:house,RI,1,DEMOCRAT,unknown,Won,unknown,0.647,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
928,928,GERRY LEONARD JR.,2023,federal:house,RI,1,REPUBLICAN,unknown,Lost,unknown,0.35,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
929,929,CELESTE MALOY,2023,federal:house,UT,2,REPUBLICAN,unknown,Won,unknown,0.571,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
930,930,KATHLEEN RIEBE,2023,federal:house,UT,2,DEMOCRAT,unknown,Lost,unknown,0.336,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
931,931,JIMMY PATRONIS,2025,federal:house,FL,1,REPUBLICAN,unknown,Won,unknown,0.569,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
932,932,GAY VALIMONT,2025,federal:house,FL,1,DEMOCRAT,unknown,Lost,unknown,0.423,T,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
933,933,RANDY FINE,2025,federal:house,FL,6,REPUBLICAN,unknown,Won,unknown,0.567,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
934,934,JOSH WEIL,2025,federal:house,FL,6,DEMOCRAT,unknown,Lost,unknown,0.427,T,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
935,935,JAMES WALKINSHAW,2025,federal:house,VA,11,DEMOCRAT,unknown,Won,unknown,0.751,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
936,936,STEWART WHITSON,2025,federal:house,VA,11,REPUBLICAN,unknown,Lost,unknown,0.247,T,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
937,937,ADELITA GRIJALVA,2025,federal:house,AZ,7,DEMOCRAT,unknown,Won,unknown,0.689,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
938,938,DANIEL BUTIEREZ,2025,federal:house,AZ,7,REPUBLICAN,unknown,Lost,unknown,0.294,T,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
939,939,MATT VAN EPPS,2025,federal:house,TN,7,REPUBLICAN,unknown,Won,unknown,0.539,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
940,940,AFTYN BEHN,2025,federal:house,TN,7,DEMOCRAT,unknown,Lost,unknown,0.451,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
941,941,CHRISTIAN MENEFEE,2025,federal:house,TX,18,DEMOCRAT,unknown,Won,unknown,0.689,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
942,942,AMANDA EDWARDS,2025,federal:house,TX,18,DEMOCRAT,unknown,Lost,unknown,0.311,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
943,943,ANDY BESHEAR,2023,state:governor,KY,KY,DEMOCRAT,TRUE,Won,,0.525,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
944,944,DANIEL CAMERON,2023,state:governor,KY,KY,REPUBLICAN,FALSE,Lost,,0.475,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
945,945,JEFF LANDRY,2023,state:governor,LA,LA,REPUBLICAN,FALSE,Won,,0.516,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
946,946,SHAWN WILSON,2023,state:governor,LA,LA,DEMOCRATIC,FALSE,Lost,,0.259,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
947,947,TATE REEVES,2023,state:governor,MS,MS,REPUBLICAN,TRUE,Won,,0.509,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
948,948,BRANDON PRESLEY,2023,state:governor,MS,MS,DEMOCRAT,FALSE,Lost,,0.477,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
949,949,MATT MEYER,2024,state:governor,DE,DE,DEMOCRAT,FALSE,Won,,0.561,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
950,950,MICHAEL RAMONE,2024,state:governor,DE,DE,REPUBLICAN,FALSE,Lost,,0.439,T,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
951,951,MIKE BRAUN,2024,state:governor,IN,IN,REPUBLICAN,FALSE,Won,,0.544,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
952,952,JENNIFER MCCORMICK,2024,state:governor,IN,IN,DEMOCRAT,FALSE,Lost,,0.411,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
953,953,MIKE KEHOE,2024,state:governor,MO,MO,REPUBLICAN,FALSE,Won,,0.592,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
954,954,CRYSTAL QUADE,2024,state:governor,MO,MO,DEMOCRAT,FALSE,Lost,,0.387,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
955,955,GREG GIANFORTE,2024,state:governor,MT,MT,REPUBLICAN,TRUE,Won,,0.589,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
956,956,RYAN BUSSE,2024,state:governor,MT,MT,DEMOCRAT,FALSE,Lost,,0.386,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
957,957,KELLY AYOTTE,2024,state:governor,NH,NH,REPUBLICAN,FALSE,Won,,0.536,T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
958,958,JOYCE CRAIG,2024,state:governor,NH,NH,DEMOCRAT,FALSE,Lost,,0.443,T,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
959,959,JOSH STEIN,2024,state:governor,NC,NC,DEMOCRAT,FALSE,Won,,0.549,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
960,960,MARK ROBINSON,2024,state:governor,NC,NC,REPUBLICAN,FALSE,Lost,,0.401,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
961,961,KELLY ARMSTRONG,2024,state:governor,ND,ND,REPUBLICAN,FALSE,Won,,0.684,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
962,962,MERILL PIEPKORN,2024,state:governor,ND,ND,DEMOCRAT,FALSE,Lost,,0.26,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
963,963,SPENCER COX,2024,state:governor,UT,UT,REPUBLICAN,TRUE,Won,,0.529,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
964,964,BRIAN KING,2024,state:governor,UT,UT,DEMOCRAT,FALSE,Lost,,0.285,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
965,965,PHIL SCOTT,2024,state:governor,VT,VT,REPUBLICAN,TRUE,Won,,0.734,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
966,966,ESTHER CHARLESTIN,2024,state:governor,VT,VT,DEMOCRAT,FALSE,Lost,,0.218,T,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
967,967,BOB FERGUSON,2024,state:governor,WA,WA,DEMOCRAT,FALSE,Won,,0.557,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
968,968,DAVE REICHERT,2024,state:governor,WA,WA,REPUBLICAN,FALSE,Lost,,0.443,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
969,969,PATRICK MORRISEY,2024,state:governor,WV,WV,REPUBLICAN,FALSE,Won,,0.62,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
970,970,STEVE WILLIAMS,2024,state:governor,WV,WV,DEMOCRAT,FALSE,Lost,,0.316,T,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
971,971,MIKIE SHERRILL,2025,state:governor,NJ,NJ,DEMOCRAT,FALSE,Won,,0.569,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
972,972,JACK CIATTARELLI,2025,state:governor,NJ,NJ,REPUBLICAN,FALSE,Lost,,0.425,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
973,973,ABIGAIL SPANBERGER,2025,state:governor,VA,VA,DEMOCRAT,FALSE,Won,,0.576,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
974,974,WINSOME EARLE-SEARS,2025,state:governor,VA,VA,REPUBLICAN,FALSE,Lost,,0.422,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
975,975,RUSSELL COLEMAN,2023,state:ag,KY,KY,REPUBLICAN,FALSE,Won,,0.58,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
976,976,PAMELA STEVENSON,2023,state:ag,KY,KY,DEMOCRAT,FALSE,Lost,,0.42,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
977,977,LIZ MURRILL,2023,state:ag,LA,LA,REPUBLICAN,FALSE,Won,,0.664,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
978,978,LINDSEY CHEEK,2023,state:ag,LA,LA,DEMOCRAT,FALSE,Lost,,0.336,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
979,979,LYNN FITCH,2023,state:ag,MS,MS,REPUBLICAN,TRUE,Won,,0.581,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
980,980,GRETA MARTIN,2023,state:ag,MS,MS,DEMOCRAT,FALSE,Lost,,0.419,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
981,981,TODD ROKITA,2024,state:ag,IN,IN,REPUBLICAN,TRUE,Won,,0.5883,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
982,982,DESTINY WELLS,2024,state:ag,IN,IN,DEMOCRAT,FALSE,Lost,,0.4117,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
983,983,ANDREW BAILEY,2024,state:ag,MO,MO,REPUBLICAN,TRUE,Won,,0.5978,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
984,984,ELAD GROSS,2024,state:ag,MO,MO,DEMOCRAT,FALSE,Lost,,0.3792,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
985,985,AUSTIN KNUDSEN,2024,state:ag,MT,MT,REPUBLICAN,TRUE,Won,,0.5971,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
986,986,BEN ALKE,2024,state:ag,MT,MT,DEMOCRAT,FALSE,Lost,,0.4029,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
987,987,JEFF JACKSON,2024,state:ag,NC,NC,DEMOCRAT,FALSE,Won,,0.5143,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
988,988,DAN BISHOP,2024,state:ag,NC,NC,REPUBLICAN,FALSE,Lost,,0.4857,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
989,989,DAN RAYFIELD,2024,state:ag,OR,OR,DEMOCRAT,FALSE,Won,,0.5437,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
990,990,WILL LATHROP,2024,state:ag,OR,OR,REPUBLICAN,FALSE,Lost,,0.4551,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
991,991,DAVE SUNDAY,2024,state:ag,PA,PA,REPUBLICAN,FALSE,Won,,0.5081,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
992,992,EUGENE DEPASQUALE,2024,state:ag,PA,PA,DEMOCRAT,FALSE,Lost,,0.462,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
993,993,DEREK BROWN,2024,state:ag,UT,UT,REPUBLICAN,FALSE,Won,,0.5784,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
994,994,RUDY BAUTISTA,2024,state:ag,UT,UT,DEMOCRAT,FALSE,Lost,,0.2768,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
995,995,CHARITY CLARK,2024,state:ag,VT,VT,DEMOCRAT,TRUE,Won,,0.5782,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
996,996,TURE NELSON,2024,state:ag,VT,VT,REPUBLICAN,FALSE,Lost,,0.371,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
997,997,NICK BROWN,2024,state:ag,WA,WA,DEMOCRAT,FALSE,Won,,0.5558,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
998,998,PETE SERRANO,2024,state:ag,WA,WA,REPUBLICAN,FALSE,Lost,,0.371,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
999,999,JB MCCUSKEY,2024,state:ag,WV,WV,REPUBLICAN,FALSE,Won,,0.7002,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000,1000,TERESA TORISEVA,2024,state:ag,WV,WV,DEMOCRAT,FALSE,Lost,,0.2998,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1001,1001,JAY JONES,2025,state:ag,VA,VA,DEMOCRAT,FALSE,Won,,unknown,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1002,1002,JASON MIYARES,2025,state:ag,VA,VA,REPUBLICAN,TRUE,Lost,,unknown,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
